status,message,corp_code,접수번호,법인구분,고유번호,법인명,성명,관계,주식종류,기초소유주식 수,기초소유쥬식 지분율,기말소유주식 수,기말소유주식 지분율,비고,결산기준일
000,정상,00246417,20240320001082,K,00246417,이오테크닉스,정선애,친인척,,100,0.00,0,0.00,-,2023-12-31
000,정상,00246417,20240320001082,K,00246417,이오테크닉스,정명주,친인척,,800,0.01,700,0.01,-,2023-12-31
000,정상,00246417,20240320001082,K,00246417,이오테크닉스,이경자,친인척,,"1,100",0.01,"1,000",0.01,-,2023-12-31
000,정상,00246417,20240320001082,K,00246417,이오테크닉스,성윤정,친인척,,"2,000",0.02,"2,000",0.02,-,2023-12-31
000,정상,00246417,20240320001082,K,00246417,이오테크닉스,계,,,"3,827,703",31.08,"3,827,173",31.08,-,2023-12-31
000,정상,00246417,20240320001082,K,00246417,이오테크닉스,계,,,-,-,-,-,-,2023-12-31
000,정상,00351092,20240321001493,K,00351092,삼보모터스,이재하,본인,,"2,148,756",11.12,"2,200,897",9.68,-,2023-12-31
000,정상,00351092,20240321001493,K,00351092,삼보모터스,이수임,특수관계인,,"4,141",0.02,"4,141",0.02,-,2023-12-31
000,정상,00351092,20240321001493,K,00351092,삼보모터스,이예성,특수관계인,,"1,450",0.01,"1,450",0.01,-,2023-12-31
000,정상,00351092,20240321001493,K,00351092,삼보모터스,이윤성,특수관계인,,"1,450",0.01,"1,450",0.01,-,2023-12-31
000,정상,00351092,20240321001493,K,00351092,삼보모터스,박재민,특수관계인,,"1,443",0.01,"1,443",0.01,-,2023-12-31
000,정상,00351092,20240321001493,K,00351092,삼보모터스,삼보에이엔티(주),관계회사,,"1,728,706",8.94,"1,728,706",7.60,-,2023-12-31
000,정상,00351092,20240321001493,K,00351092,삼보모터스,(주)보고파워,관계회사,,"1,619,006",8.37,"1,619,006",7.12,-,2023-12-31
000,정상,00351092,20240321001493,K,00351092,삼보모터스,삼보프라텍(주),관계회사,,"1,207,692",6.25,"1,207,692",5.31,-,2023-12-31
000,정상,00351092,20240321001493,K,00351092,삼보모터스,에스비솔루션(주),관계회사,,"393,102",2.03,"1,951,750",8.58,-,2023-12-31
000,정상,00351092,20240321001493,K,00351092,삼보모터스,이유경,특수관계인,,"140,087",0.72,"140,087",0.62,-,2023-12-31
000,정상,00351092,20240321001493,K,00351092,삼보모터스,이연성,특수관계인,,"21,484",0.11,"21,484",0.09,-,2023-12-31
000,정상,00351092,20240321001493,K,00351092,삼보모터스,이태연,특수관계인,,"12,316",0.06,"12,316",0.05,-,2023-12-31
000,정상,00351092,20240321001493,K,00351092,삼보모터스,임미자,특수관계인,,"11,813",0.06,"11,813",0.05,-,2023-12-31
000,정상,00351092,20240321001493,K,00351092,삼보모터스,계,,,"7,291,446",37.72,"8,902,235",39.15,-,2023-12-31
000,정상,00351092,20240321001493,K,00351092,삼보모터스,계,,,-,-,-,-,-,2023-12-31
000,정상,00563518,20240315000937,K,00563518,비나텍,성도경,본인,,"1,502,917",27.48,"1,585,062",27.31,-,2023-12-31
000,정상,00563518,20240315000937,K,00563518,비나텍,류근원,처남,,522,0.01,682,0.01,-,2023-12-31
000,정상,00563518,20240315000937,K,00563518,비나텍,전재현,동서,,524,0.01,438,0.01,-,2023-12-31
000,정상,00563518,20240315000937,K,00563518,비나텍,서한국,임원,,0,0.01,244,0.00,-,2023-12-31
000,정상,00563518,20240315000937,K,00563518,비나텍,전성숙,처,,"88,201",1.61,"92,611",1.60,-,2023-12-31
000,정상,00563518,20240315000937,K,00563518,비나텍,정한기,임원,,"34,256",0.63,"29,968",0.52,-,2023-12-31
000,정상,00563518,20240315000937,K,00563518,비나텍,이화범,임원,,"19,201",0.35,0,0.00,특수관계인 해지,2023-12-31
000,정상,00563518,20240315000937,K,00563518,비나텍,성민기,자,,"13,781",0.25,"14,470",0.25,-,2023-12-31
000,정상,00563518,20240315000937,K,00563518,비나텍,성준기,자,,"13,781",0.25,"14,470",0.25,-,2023-12-31
000,정상,00563518,20240315000937,K,00563518,비나텍,성세경,제,,"8,820",0.16,"9,261",0.16,-,2023-12-31
000,정상,00563518,20240315000937,K,00563518,비나텍,전재완,처남,,"4,803",0.09,"4,807",0.08,-,2023-12-31
000,정상,00563518,20240315000937,K,00563518,비나텍,김경철,임원,,0,0.00,"3,600",0.06,-,2023-12-31
000,정상,00563518,20240315000937,K,00563518,비나텍,계,,,"1,686,806",30.50,"1,755,613",30.25,-,2023-12-31
000,정상,00563518,20240315000937,K,00563518,비나텍,계,,,-,-,-,-,-,2023-12-31
000,정상,00258421,20240319000379,K,00258421,기산텔레콤,박병기,최대주주,,"4,484,800",30.77,"4,484,800",30.77,-,2023-12-31
000,정상,00258421,20240319000379,K,00258421,기산텔레콤,연종숙,친인척,,"449,971",3.09,"449,971",3.09,-,2023-12-31
000,정상,00258421,20240319000379,K,00258421,기산텔레콤,김교식,친인척,,"199,816",1.37,"199,816",1.37,-,2023-12-31
000,정상,00258421,20240319000379,K,00258421,기산텔레콤,계,,,"5,134,587",35.22,"5,134,587",35.22,-,2023-12-31
000,정상,00258421,20240319000379,K,00258421,기산텔레콤,계,,,"5,134,587",35.22,"5,134,587",35.22,-,2023-12-31
000,정상,01344336,20240321001041,K,01344336,신테카바이오,정종선,최대주주,,"2,295,895",16.98,"2,235,895",15.14,(주1),2023-12-31
000,정상,01344336,20240321001041,K,01344336,신테카바이오,민윤희,배우자,,"74,002",0.55,"74,002",0.49,-,2023-12-31
000,정상,01344336,20240321001041,K,01344336,신테카바이오,홍종희,등기임원,,"68,450",0.51,"71,450",0.47,(주2),2023-12-31
000,정상,01344336,20240321001041,K,01344336,신테카바이오,정종철,형제,,"66,600",0.49,"66,600",0.44,-,2023-12-31
000,정상,01344336,20240321001041,K,01344336,신테카바이오,김숙,친인척,,"30,000",0.22,"30,000",0.20,-,2023-12-31
000,정상,01344336,20240321001041,K,01344336,신테카바이오,정원재,친인척,,"14,000",0.10,"14,000",0.09,-,2023-12-31
000,정상,01344336,20240321001041,K,01344336,신테카바이오,정원준,친인척,,"14,000",0.10,"14,000",0.09,-,2023-12-31
000,정상,01344336,20240321001041,K,01344336,신테카바이오,계,,,"2,562,947",18.96,"2,575,947",16.91,(주3),2023-12-31
000,정상,01344336,20240321001041,K,01344336,신테카바이오,계,,,-,-,-,-,-,2023-12-31
000,정상,01082348,20240321001901,K,01082348,오스테오닉,이동원,본인,,"3,735,997",21.46,"3,735,997",18.08,-,2023-12-31
000,정상,01082348,20240321001901,K,01082348,오스테오닉,최석태,임원,,"540,000",3.10,"540,000",2.61,-,2023-12-31
000,정상,01082348,20240321001901,K,01082348,오스테오닉,최현준,임원,,"210,000",1.21,"210,000",1.02,-,2023-12-31
000,정상,01082348,20240321001901,K,01082348,오스테오닉,문창호,임원,,"20,000",0.11,"20,000",0.10,-,2023-12-31
000,정상,01082348,20240321001901,K,01082348,오스테오닉,박정남,임원,,"6,500",0.04,0,0.03,-,2023-12-31
000,정상,01082348,20240321001901,K,01082348,오스테오닉,이준규,임원,,"41,250",0.24,"41,250",0.20,-,2023-12-31
000,정상,01082348,20240321001901,K,01082348,오스테오닉,서상호,임원,,0,0.00,"1,000",0.00,-,2023-12-31
000,정상,01082348,20240321001901,K,01082348,오스테오닉,정의식,임원,,0,0.00,"18,000",0.09,-,2023-12-31
000,정상,01082348,20240321001901,K,01082348,오스테오닉,(주)오스테오닉,자기주식,,"747,368",4.29,"859,682",4.16,-,2023-12-31
000,정상,01082348,20240321001901,K,01082348,오스테오닉,계,,,"4,565,747",26.22,"4,565,747",22.10,-,2023-12-31
000,정상,01082348,20240321001901,K,01082348,오스테오닉,계,,,"747,368",4.29,"859,682",4.16,-,2023-12-31
000,정상,01258710,20240320000351,K,01258710,이노메트리,"이비젼
유한회사",최대주주,,"4,200,000",42.71,"4,200,000",42.71,-,2023-12-31
000,정상,01258710,20240320000351,K,01258710,이노메트리,김영주,임원,,"60,000",0.61,"60,000",0.61,-,2023-12-31
000,정상,01258710,20240320000351,K,01258710,이노메트리,계,,,"4,260,000",43.32,"4,260,000",43.32,-,2023-12-31
000,정상,01258710,20240320000351,K,01258710,이노메트리,계,,,-,-,-,-,-,2023-12-31
000,정상,00306162,20240320001109,K,00306162,상상인,유준원,본인,,"12,968,231",23.44,"12,968,231",22.46,-,2023-12-31
000,정상,00306162,20240320001109,K,00306162,상상인,김수경,친인척,,"3,601,263",6.51,"3,601,263",6.24,-,2023-12-31
000,정상,00306162,20240320001109,K,00306162,상상인,㈜제이에스앤에스,특수관계인,,"1,153,264",2.08,"1,153,264",2.00,-,2023-12-31
000,정상,00306162,20240320001109,K,00306162,상상인,유승윤,친인척,,"10,000",0.02,"10,000",0.02,-,2023-12-31
000,정상,00306162,20240320001109,K,00306162,상상인,남종훈,특수관계인,,0,0.00,"76,000",0.13,계열회사 임원,2023-12-31
000,정상,00306162,20240320001109,K,00306162,상상인,계,,,"17,732,758",32.05,"17,808,758",30.85,-,2023-12-31
000,정상,00306162,20240320001109,K,00306162,상상인,계,,,-,-,-,-,-,2023-12-31
000,정상,00117629,20240318000933,Y,00117629,동양철관,㈜케이비아이국인산업,최대주주,,"14,492,769",12.19,"14,492,769",12.19,-,2023-12-31
000,정상,00117629,20240318000933,Y,00117629,동양철관,케이비아이동국실업㈜,계열회사,,"11,595,799",9.75,"11,595,799",9.75,-,2023-12-31
000,정상,00117629,20240318000933,Y,00117629,동양철관,㈜케이비아이텍,계열회사,,"4,840,000",4.07,"4,840,000",4.07,-,2023-12-31
000,정상,00117629,20240318000933,Y,00117629,동양철관,계,,,"30,928,568",26.01,"30,928,568",26.01,-,2023-12-31
000,정상,00117629,20240318000933,Y,00117629,동양철관,계,,,-,-,-,-,-,2023-12-31
000,정상,00493185,20240321000944,K,00493185,제이스텍,정재송,본인,,"5,566,322",38.13,"5,566,322",38.13,-,2023-12-31
000,정상,00493185,20240321000944,K,00493185,제이스텍,최기열,특수관계인,,"892,320",6.11,"892,320",6.11,-,2023-12-31
000,정상,00493185,20240321000944,K,00493185,제이스텍,(주)제이스에너지솔루션,특수관계인,,0,0.00,"863,636",4.94,-,2023-12-31
000,정상,00493185,20240321000944,K,00493185,제이스텍,계,,,"6,458,642",44.24,"7,322,278",41.90,-,2023-12-31
000,정상,00493185,20240321000944,K,00493185,제이스텍,계,,,-,-,-,-,-,2023-12-31
000,정상,00203209,20240313001614,K,00203209,에쎈테크,(주)대창,본인,,"24,496,780",34.02,"47,500,080",50.00,-,2023-12-31
000,정상,00203209,20240313001614,K,00203209,에쎈테크,조 시 영,대표이사,,"21,000,000",29.17,"21,000,000",22.11,-,2023-12-31
000,정상,00203209,20240313001614,K,00203209,에쎈테크,조 시 남,특수관계인,,"660,000",0.92,"660,000",0.69,-,2023-12-31
000,정상,00203209,20240313001614,K,00203209,에쎈테크,조 한 웅,특수관계인,,"1,250,000",1.73,"1,250,000",1.32,-,2023-12-31
000,정상,00203209,20240313001614,K,00203209,에쎈테크,조 한 용,특수관계인,,"1,250,000",1.73,"1,250,000",1.32,-,2023-12-31
000,정상,00203209,20240313001614,K,00203209,에쎈테크,조 한 준,특수관계인,,"904,380",1.26,"904,380",0.95,-,2023-12-31
000,정상,00203209,20240313001614,K,00203209,에쎈테크,계,,,"49,561,160",68.83,"72,564,460",76.39,-,2023-12-31
000,정상,00203209,20240313001614,K,00203209,에쎈테크,계,,,-,-,-,-,-,2023-12-31
000,정상,00127042,20240314001152,Y,00127042,삼양통상,허남각,친인척,,"600,000",20.00,"600,000",20.00,-,2023-12-31
000,정상,00127042,20240314001152,Y,00127042,삼양통상,허동수,친인척,,"180,000",6.00,"180,000",6.00,-,2023-12-31
000,정상,00127042,20240314001152,Y,00127042,삼양통상,허광수,친인척,,"94,500",3.15,"94,500",3.15,-,2023-12-31
000,정상,00127042,20240314001152,Y,00127042,삼양통상,허준홍,본인,,"750,000",25.00,"750,000",25.00,-,2023-12-31
000,정상,00127042,20240314001152,Y,00127042,삼양통상,허세홍,친인척,,"20,000",0.67,"20,000",0.67,-,2023-12-31
000,정상,00127042,20240314001152,Y,00127042,삼양통상,허자홍,친인척,,"25,000",0.83,"25,000",0.83,-,2023-12-31
000,정상,00127042,20240314001152,Y,00127042,삼양통상,허서홍,친인척,,"50,000",1.67,"50,000",1.67,-,2023-12-31
000,정상,00127042,20240314001152,Y,00127042,삼양통상,계,,,"1,719,500",57.32,"1,719,500",57.32,-,2023-12-31
000,정상,00127042,20240314001152,Y,00127042,삼양통상,계,,,-,-,-,-,-,2023-12-31
000,정상,00121288,20240320000713,Y,00121288,모나미,송하경,본인,,"2,600,310",13.76,"2,600,310",13.76,-,2023-12-31
000,정상,00121288,20240320000713,Y,00121288,모나미,송하철,특수관계인,,"858,114",4.54,"858,114",4.54,-,2023-12-31
000,정상,00121288,20240320000713,Y,00121288,모나미,송하윤,특수관계인,,"970,189",5.13,"970,189",5.13,-,2023-12-31
000,정상,00121288,20240320000713,Y,00121288,모나미,송재화,특수관계인,,"353,582",1.87,"353,582",1.87,-,2023-12-31
000,정상,00121288,20240320000713,Y,00121288,모나미,송근화,특수관계인,,"196,502",1.05,"196,502",1.05,-,2023-12-31
000,정상,00121288,20240320000713,Y,00121288,모나미,송지영,특수관계인,,"157,079",0.83,"157,079",0.83,-,2023-12-31
000,정상,00121288,20240320000713,Y,00121288,모나미,SONG KEON HWA,특수관계인,,"96,943",0.51,"96,943",0.51,-,2023-12-31
000,정상,00121288,20240320000713,Y,00121288,모나미,SONG PHILIP SEUNGHWA,특수관계인,,"96,942",0.51,"96,942",0.51,-,2023-12-31
000,정상,00121288,20240320000713,Y,00121288,모나미,계,,,"5,329,661",28.20,"5,329,661",28.20,-,2023-12-31
000,정상,00121288,20240320000713,Y,00121288,모나미,계,,,-,-,-,-,-,2023-12-31
000,정상,01067516,20240321001611,K,01067516,골프존,골프존뉴딘홀딩스,최대주주,,"1,272,696",20.28,"1,381,501",22.01,장내매매,2023-12-31
000,정상,01067516,20240321001611,K,01067516,골프존,김주아,특수관계인,,"2,000",0.03,"2,000",0.03,-,2023-12-31
000,정상,01067516,20240321001611,K,01067516,골프존,박노진,특수관계인,,500,0.01,500,0.01,-,2023-12-31
000,정상,01067516,20240321001611,K,01067516,골프존,박정현,특수관계인,,954,0.02,954,0.02,-,2023-12-31
000,정상,01067516,20240321001611,K,01067516,골프존,박상현,특수관계인,,200,0.00,200,0.00,-,2023-12-31
000,정상,01067516,20240321001611,K,01067516,골프존,장철호,특수관계인,,312,0.01,312,0.01,-,2023-12-31
000,정상,01067516,20240321001611,K,01067516,골프존,임승준,특수관계인,,23,0.00,23,0.00,-,2023-12-31
000,정상,01067516,20240321001611,K,01067516,골프존,김천광,특수관계인,,290,0.01,290,0.01,-,2023-12-31
000,정상,01067516,20240321001611,K,01067516,골프존,송재순,특수관계인,,10,0.00,10,0.00,-,2023-12-31
000,정상,01067516,20240321001611,K,01067516,골프존,소전문화재단,특수관계인,,"76,875",1.23,"75,775",1.21,장내매매,2023-12-31
000,정상,01067516,20240321001611,K,01067516,골프존,김영찬,특수관계인,,"940,726",14.99,"940,726",14.99,-,2023-12-31
000,정상,01067516,20240321001611,K,01067516,골프존,전화자,특수관계인,,"14,000",0.22,"13,300",0.21,장내매매,2023-12-31
000,정상,01067516,20240321001611,K,01067516,골프존,전병순,특수관계인,,"31,759",0.51,"28,044",0.45,장내매매,2023-12-31
000,정상,01067516,20240321001611,K,01067516,골프존,전팔선,특수관계인,,"27,000",0.43,"27,000",0.43,-,2023-12-31
000,정상,01067516,20240321001611,K,01067516,골프존,전병천,특수관계인,,662,0.01,662,0.01,-,2023-12-31
000,정상,01067516,20240321001611,K,01067516,골프존,석이지,특수관계인,,"3,949",0.06,"3,949",0.06,-,2023-12-31
000,정상,01067516,20240321001611,K,01067516,골프존,석원엽,특수관계인,,"2,800",0.03,"2,655",0.03,장내매매,2023-12-31
000,정상,01067516,20240321001611,K,01067516,골프존,전현배,특수관계인,,"1,400",0.02,"1,400",0.02,-,2023-12-31
000,정상,01067516,20240321001611,K,01067516,골프존,계,,,"2,376,156",37.86,"2,479,301",39.50,-,2023-12-31
000,정상,01067516,20240321001611,K,01067516,골프존,계,,,-,-,-,-,-,2023-12-31
000,정상,01013311,20240320002005,K,01013311,헥토이노베이션,이경민,최대주주,,"3,192,000",24.08,"3,192,000",24.08,-,2023-12-31
000,정상,01013311,20240320002005,K,01013311,헥토이노베이션,사주희,최대주주의배우자,,"20,000",0.15,"20,000",0.15,-,2023-12-31
000,정상,01013311,20240320002005,K,01013311,헥토이노베이션,㈜헥토,계열회사,,"821,137",6.19,"821,137",6.19,-,2023-12-31
000,정상,01013311,20240320002005,K,01013311,헥토이노베이션,계,,,"4,033,137",30.42,"4,033,137",30.42,-,2023-12-31
000,정상,01013311,20240320002005,K,01013311,헥토이노베이션,계,,,-,-,-,-,-,2023-12-31
000,정상,00249247,20240321000750,Y,00249247,YG PLUS,"㈜와이지
엔터테인먼트",최대주주 본인,,"19,170,124",30.22,"19,170,124",30.22,-,2023-12-31
000,정상,00249247,20240321000750,Y,00249247,YG PLUS,양민석,"발행회사 임원
지배회사 임원",,"2,220,914",3.50,"2,220,914",3.50,-,2023-12-31
000,정상,00249247,20240321000750,Y,00249247,YG PLUS,계,,,"21,391,038",33.72,"21,391,038",33.72,-,2023-12-31
000,정상,00249247,20240321000750,Y,00249247,YG PLUS,계,,,-,-,-,-,-,2023-12-31
000,정상,00173069,20240329000462,E,00173069,아진카인텍,서준수,본인,,"13,496,813",98.57,"13,496,813",98.57,-,2023-12-31
000,정상,00173069,20240329000462,E,00173069,아진카인텍,계,,,"13,496,813",98.57,"13,496,813",98.57,-,2023-12-31
000,정상,00173069,20240329000462,E,00173069,아진카인텍,계,,,-,-,-,-,-,2023-12-31
000,정상,00961570,20240326000391,K,00961570,신도기연,박웅기,본인,,"6,741,900",42.32,"6,741,900",42.32,-,2023-12-31
000,정상,00961570,20240326000391,K,00961570,신도기연,안병선,배우자,,"1,543,800",9.69,"1,543,800",9.69,-,2023-12-31
000,정상,00961570,20240326000391,K,00961570,신도기연,박영기,형제,,"546,720",3.43,"546,720",3.43,-,2023-12-31
000,정상,00961570,20240326000391,K,00961570,신도기연,박준현,조카,,"339,600",2.14,"339,600",2.14,-,2023-12-31
000,정상,00961570,20240326000391,K,00961570,신도기연,김진희,회사의임원,,"80,046",0.50,"20,046",0.13,-,2023-12-31
000,정상,00961570,20240326000391,K,00961570,신도기연,계,,,"9,252,066",58.08,"9,192,066",57.71,-,2023-12-31
000,정상,00961570,20240326000391,K,00961570,신도기연,계,,,-,-,-,-,-,2023-12-31
000,정상,01063990,20240315000054,K,01063990,로보로보,최영석,최대주주 본인,,"7,153,355",35.15,"7,153,355",35.15,-,2023-12-31
000,정상,01063990,20240315000054,K,01063990,로보로보,최세준,친인척,,"136,484",0.67,"136,484",0.67,-,2023-12-31
000,정상,01063990,20240315000054,K,01063990,로보로보,박병수,임원,,"11,718",0.06,0,0.00,등기임원 임기만료,2023-12-31
000,정상,01063990,20240315000054,K,01063990,로보로보,전영현,임원,,0,0.00,151,0.00,-,2023-12-31
000,정상,01063990,20240315000054,K,01063990,로보로보,계,,,"7,301,557",35.88,"7,289,990",35.82,-,2023-12-31
000,정상,01063990,20240315000054,K,01063990,로보로보,계,,,-,-,-,-,-,2023-12-31
000,정상,00152686,20240315000596,Y,00152686,코리아써키트,(주)영풍,최대주주,,"9,388,614",39.75,"9,388,614",39.75,-,2023-12-31
000,정상,00152686,20240315000596,Y,00152686,코리아써키트,(주)영풍,최대주주,,"1,616,323",43.12,"1,616,323",43.12,-,2023-12-31
000,정상,00152686,20240315000596,Y,00152686,코리아써키트,씨케이(유),계열사,,"310,187",1.31,"5,393",0.02,장내매매(-),2023-12-31
000,정상,00152686,20240315000596,Y,00152686,코리아써키트,장형진,특수관계인,,"28,240",0.12,"28,240",0.12,-,2023-12-31
000,정상,00152686,20240315000596,Y,00152686,코리아써키트,김혜경,특수관계인,,"387,266",1.64,"387,266",1.64,-,2023-12-31
000,정상,00152686,20240315000596,Y,00152686,코리아써키트,장세준,특수관계인,,"1,602,272",6.78,"1,602,272",6.78,-,2023-12-31
000,정상,00152686,20240315000596,Y,00152686,코리아써키트,장세환,특수관계인,,"752,462",3.19,"752,462",3.19,-,2023-12-31
000,정상,00152686,20240315000596,Y,00152686,코리아써키트,최창걸,계열사임원,,"1,859",0.05,0,0.00,장내매매(-),2023-12-31
000,정상,00152686,20240315000596,Y,00152686,코리아써키트,계,,,"12,469,041",52.79,"12,164,247",51.50,-,2023-12-31
000,정상,00152686,20240315000596,Y,00152686,코리아써키트,계,,,"1,618,182",43.17,"1,616,323",43.12,-,2023-12-31
000,정상,00491938,20240401003605,K,00491938,GH신소재,엔브이에이치코리아(주),최대주주,,"7,378,311",50.73,"7,378,311",50.73,-,2023-12-31
000,정상,00491938,20240401003605,K,00491938,GH신소재,계,,,"7,378,311",50.73,"7,378,311",50.73,-,2023-12-31
000,정상,00491938,20240401003605,K,00491938,GH신소재,계,,,-,-,-,-,-,2023-12-31
000,정상,01047840,20240313001753,K,01047840,미스터블루,조승진,본인,,"41,186,289",55.15,"41,186,289",55.08,"*주1,*주2",2023-12-31
000,정상,01047840,20240313001753,K,01047840,미스터블루,최진아,등기임원,,"2,656,896",3.56,"2,656,896",3.55,"*주1,*주2",2023-12-31
000,정상,01047840,20240313001753,K,01047840,미스터블루,정진영,등기임원,,"537,582",0.72,"537,582",0.72,"*주1,*주2",2023-12-31
000,정상,01047840,20240313001753,K,01047840,미스터블루,배근한,등기임원,,0,0.00,0,0.00,0,2023-12-31
000,정상,01047840,20240313001753,K,01047840,미스터블루,계,,,"44,380,767",59.43,"44,380,767",59.35,-,2023-12-31
000,정상,01047840,20240313001753,K,01047840,미스터블루,계,,,0,0.00,0,0.00,-,2023-12-31
000,정상,00108135,20240320001805,Y,00108135,녹십자홀딩스,허일섭,최대주주 본인,,"5,717,777",12.16,"5,737,777",12.20,장내매매,2023-12-31
000,정상,00108135,20240320001805,Y,00108135,녹십자홀딩스,허서연,친인척,,"697,800",1.48,"697,800",1.48,-,2023-12-31
000,정상,00108135,20240320001805,Y,00108135,녹십자홀딩스,허진성,친인척,,"322,623",0.69,"362,623",0.77,장내매매,2023-12-31
000,정상,00108135,20240320001805,Y,00108135,녹십자홀딩스,허남섭,친인척,,"340,220",0.72,"250,220",0.53,증여,2023-12-31
000,정상,00108135,20240320001805,Y,00108135,녹십자홀딩스,허진훈,친인척,,"299,355",0.64,"339,355",0.72,장내매매,2023-12-31
000,정상,00108135,20240320001805,Y,00108135,녹십자홀딩스,허기수,친인척,,"245,740",0.52,"245,740",0.52,-,2023-12-31
000,정상,00108135,20240320001805,Y,00108135,녹십자홀딩스,허성수,친인척,,"219,600",0.47,"169,600",0.36,장내매매,2023-12-31
000,정상,00108135,20240320001805,Y,00108135,녹십자홀딩스,최영아,친인척,,"155,391",0.33,"155,391",0.33,-,2023-12-31
000,정상,00108135,20240320001805,Y,00108135,녹십자홀딩스,김인숙,친인척,,"150,000",0.32,"150,000",0.32,-,2023-12-31
000,정상,00108135,20240320001805,Y,00108135,녹십자홀딩스,허기준,친인척,,"150,000",0.32,"150,000",0.32,-,2023-12-31
000,정상,00108135,20240320001805,Y,00108135,녹십자홀딩스,허진영,친인척,,"128,347",0.27,"128,347",0.27,-,2023-12-31
000,정상,00108135,20240320001805,Y,00108135,녹십자홀딩스,목암생명과학연구소,출연 재단,,"4,102,190",8.72,"4,102,190",8.72,-,2023-12-31
000,정상,00108135,20240320001805,Y,00108135,녹십자홀딩스,문보미,친인척,,"118,360",0.25,"118,360",0.25,-,2023-12-31
000,정상,00108135,20240320001805,Y,00108135,녹십자홀딩스,서지선,친인척,,"118,360",0.25,"118,360",0.25,-,2023-12-31
000,정상,00108135,20240320001805,Y,00108135,녹십자홀딩스,HUH JAY JUNG,친인척,,"65,000",0.14,"108,360",0.23,장내매매,2023-12-31
000,정상,00108135,20240320001805,Y,00108135,녹십자홀딩스,허미경,친인척,,"104,580",0.22,"104,580",0.22,-,2023-12-31
000,정상,00108135,20240320001805,Y,00108135,녹십자홀딩스,이은미,친인척,,"100,000",0.21,"100,000",0.21,-,2023-12-31
000,정상,00108135,20240320001805,Y,00108135,녹십자홀딩스,허호영,친인척,,0,0.00,"24,835",0.05,장내매매,2023-12-31
000,정상,00108135,20240320001805,Y,00108135,녹십자홀딩스,허준영,친인척,,0,0.00,"24,834",0.05,장내매매,2023-12-31
000,정상,00108135,20240320001805,Y,00108135,녹십자홀딩스,이득주,계열회사 임원,,0,0.00,"11,701",0.02,장내매매,2023-12-31
000,정상,00108135,20240320001805,Y,00108135,녹십자홀딩스,김중수,계열회사 임원,,0,0.00,"6,900",0.01,장내매매,2023-12-31
000,정상,00108135,20240320001805,Y,00108135,녹십자홀딩스,장평주,계열회사 임원,,"2,302",0.00,"2,302",0.00,-,2023-12-31
000,정상,00108135,20240320001805,Y,00108135,녹십자홀딩스,박용태,임원,,"2,290,190",4.87,"2,324,000",4.94,장내매매,2023-12-31
000,정상,00108135,20240320001805,Y,00108135,녹십자홀딩스,박혜연,친인척,,"2,000",0.00,"2,000",0.00,-,2023-12-31
000,정상,00108135,20240320001805,Y,00108135,녹십자홀딩스,박충권,계열회사 임원,,"1,000",0.00,"1,000",0.00,-,2023-12-31
000,정상,00108135,20240320001805,Y,00108135,녹십자홀딩스,허지원,친인척,,700,0.00,700,0.00,-,2023-12-31
000,정상,00108135,20240320001805,Y,00108135,녹십자홀딩스,허재영,친인척,,700,0.00,700,0.00,-,2023-12-31
000,정상,00108135,20240320001805,Y,00108135,녹십자홀딩스,미래나눔재단,출연 재단,,"2,059,600",4.38,"2,059,600",4.38,-,2023-12-31
000,정상,00108135,20240320001805,Y,00108135,녹십자홀딩스,허정미,친인척,,"1,529,403",3.25,"1,529,403",3.25,-,2023-12-31
000,정상,00108135,20240320001805,Y,00108135,녹십자홀딩스,허용준,친인척,,"1,367,454",2.91,"1,367,454",2.91,-,2023-12-31
000,정상,00108135,20240320001805,Y,00108135,녹십자홀딩스,허은철,친인척,,"1,221,770",2.60,"1,221,770",2.60,-,2023-12-31
000,정상,00108135,20240320001805,Y,00108135,녹십자홀딩스,목암과학장학재단,출연 재단,,"986,480",2.10,"986,480",2.10,-,2023-12-31
000,정상,00108135,20240320001805,Y,00108135,녹십자홀딩스,허서희,친인척,,"802,200",1.71,"802,200",1.71,-,2023-12-31
000,정상,00108135,20240320001805,Y,00108135,녹십자홀딩스,계,,,"23,299,142",49.54,"23,404,582",49.77,-,2023-12-31
000,정상,00108135,20240320001805,Y,00108135,녹십자홀딩스,계,,,0,0.00,0,0.00,-,2023-12-31
000,정상,00609661,20240319000786,K,00609661,티쓰리,김기영,최대주주,,"21,064,200",32.12,"21,064,200",31.30,-,2023-12-31
000,정상,00609661,20240319000786,K,00609661,티쓰리,김유라,최대주주의 제,,"1,669,600",2.55,"1,669,600",2.48,-,2023-12-31
000,정상,00609661,20240319000786,K,00609661,티쓰리,김시우,최대주주의 자,,0,0.00,"3,025",0.00,장내매수,2023-12-31
000,정상,00609661,20240319000786,K,00609661,티쓰리,홍민균,임원,,"270,384",0.41,"498,000",0.74,"주식매수청구권 행사,장내매수",2023-12-31
000,정상,00609661,20240319000786,K,00609661,티쓰리,이승현,관계사 임원,,"70,000",0.11,"170,000",0.25,주식매수청구권 행사,2023-12-31
000,정상,00609661,20240319000786,K,00609661,티쓰리,정진호,임원,,"50,000",0.08,"200,000",0.30,주식매수청구권 행사,2023-12-31
000,정상,00609661,20240319000786,K,00609661,티쓰리,원지훈,관계사 임원,,"50,000",0.08,"150,000",0.22,주식매수청구권 행사,2023-12-31
